identifier,title,field,year,areaType,areaCode,datum,zipFileUrl,zipFileSize
L03-a,土地利用3次メッシュ,国土（水・土地）,2014,4,6848,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-a/L03-a-14/L03-a-14_6848-tky_GML.zip,0.07MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3036,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3036_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3622,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3622_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3623,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3623_GML.zip,2.63MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3624,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3624_GML.zip,2.85MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3631,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3631_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3641,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3641_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3653,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3653_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3724,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3724_GML.zip,0.44MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3725,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3725_GML.zip,2.19MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3741,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3741_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3823,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3823_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3824,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3824_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3831,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3831_GML.zip,1.09MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3841,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3841_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3926,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3926_GML.zip,1.32MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3927,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3927_GML.zip,7.02MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3928,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3928_GML.zip,1.53MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,3942,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_3942_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4027,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4027_GML.zip,1.32MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4028,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4028_GML.zip,2.40MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4040,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4040_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4042,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4042_GML.zip,1.09MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4128,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4128_GML.zip,1.97MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4129,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4129_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4142,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4142_GML.zip,1.09MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4229,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4229_GML.zip,4.59MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4230,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4230_GML.zip,0.44MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4328,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4328_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4329,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4329_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4429,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4429_GML.zip,2.19MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4440,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4440_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4529,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4529_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4530,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4530_GML.zip,4.15MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4531,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4531_GML.zip,0.44MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4540,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4540_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4629,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4629_GML.zip,1.32MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4630,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4630_GML.zip,5.68MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4631,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4631_GML.zip,1.31MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4728,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4728_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4729,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4729_GML.zip,1.53MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4730,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4730_GML.zip,12.50MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4731,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4731_GML.zip,6.79MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4739,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4739_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4740,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4740_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4828,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4828_GML.zip,2.18MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4829,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4829_GML.zip,1.96MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4830,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4830_GML.zip,13.51MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4831,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4831_GML.zip,10.03MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4839,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4839_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4928,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4928_GML.zip,2.84MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4929,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4929_GML.zip,11.34MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4930,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4930_GML.zip,13.75MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4931,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4931_GML.zip,13.97MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4932,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4932_GML.zip,10.68MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4933,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4933_GML.zip,2.83MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4934,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4934_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,4939,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_4939_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5029,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5029_GML.zip,5.23MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5030,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5030_GML.zip,11.78MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5031,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5031_GML.zip,8.49MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5032,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5032_GML.zip,12.40MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5033,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5033_GML.zip,12.84MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5034,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5034_GML.zip,8.25MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5035,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5035_GML.zip,9.36MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5036,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5036_GML.zip,1.52MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5038,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5038_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5039,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5039_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5129,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5129_GML.zip,3.69MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5130,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5130_GML.zip,2.61MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5131,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5131_GML.zip,12.65MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5132,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5132_GML.zip,13.95MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5133,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5133_GML.zip,13.32MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5134,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5134_GML.zip,11.11MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5135,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5135_GML.zip,12.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5136,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5136_GML.zip,11.33MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5137,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5137_GML.zip,1.96MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5138,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5138_GML.zip,1.31MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5139,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5139_GML.zip,2.61MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5229,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5229_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5231,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5231_GML.zip,1.96MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5232,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5232_GML.zip,11.78MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5233,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5233_GML.zip,13.98MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5234,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5234_GML.zip,13.97MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5235,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5235_GML.zip,13.98MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5236,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5236_GML.zip,13.55MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5237,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5237_GML.zip,13.99MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5238,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5238_GML.zip,12.00MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5239,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5239_GML.zip,8.28MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5240,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5240_GML.zip,2.62MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5332,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5332_GML.zip,2.18MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5333,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5333_GML.zip,6.10MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5334,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5334_GML.zip,7.20MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5335,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5335_GML.zip,8.49MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5336,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5336_GML.zip,13.95MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5337,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5337_GML.zip,13.96MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5338,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5338_GML.zip,13.95MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5339,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5339_GML.zip,13.78MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5340,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5340_GML.zip,10.06MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5432,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5432_GML.zip,0.44MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5433,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5433_GML.zip,2.61MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5435,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5435_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5436,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5436_GML.zip,11.34MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5437,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5437_GML.zip,13.95MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5438,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5438_GML.zip,13.99MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5439,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5439_GML.zip,14.02MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5440,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5440_GML.zip,9.86MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5531,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5531_GML.zip,0.44MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5536,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5536_GML.zip,4.81MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5537,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5537_GML.zip,8.28MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5538,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5538_GML.zip,13.55MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5539,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5539_GML.zip,13.95MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5540,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5540_GML.zip,13.12MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5541,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5541_GML.zip,0.65MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5636,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5636_GML.zip,1.75MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5637,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5637_GML.zip,1.74MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5638,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5638_GML.zip,6.54MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5639,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5639_GML.zip,13.96MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5640,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5640_GML.zip,13.99MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5641,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5641_GML.zip,1.31MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5738,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5738_GML.zip,3.04MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5739,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5739_GML.zip,9.36MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5740,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5740_GML.zip,13.96MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5741,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5741_GML.zip,5.88MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5839,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5839_GML.zip,3.93MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5840,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5840_GML.zip,13.93MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5841,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5841_GML.zip,12.00MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5939,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5939_GML.zip,1.53MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5940,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5940_GML.zip,13.92MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5941,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5941_GML.zip,13.95MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,5942,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_5942_GML.zip,1.30MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6039,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6039_GML.zip,1.60MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6040,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6040_GML.zip,13.92MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6041,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6041_GML.zip,11.10MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6139,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6139_GML.zip,0.22MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6140,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6140_GML.zip,10.65MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6141,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6141_GML.zip,6.52MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6239,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6239_GML.zip,1.52MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6240,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6240_GML.zip,10.64MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6241,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6241_GML.zip,1.77MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6243,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6243_GML.zip,0.66MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6339,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6339_GML.zip,4.35MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6340,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6340_GML.zip,10.64MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6341,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6341_GML.zip,4.13MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6342,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6342_GML.zip,9.36MB
L03-b,土地利用細分メッシュ,国土（水・土地）,1976,4,6343,2,http://nlftp.mlit.go.jp/ksj/gml/data/L03-b/L03-b-76/L03-b-76_6343_GML.zip,6.73MB
